CUPS;Fecha;Hora;Consumo_kWh;Metodo_obtencion
ES0031408111422004VY0F;21/01/2021;15;0,286;R
ES0031408111422004VY0F;21/01/2021;16;0,262;R
ES0031408111422004VY0F;21/01/2021;17;0,248;R
ES0031408111422004VY0F;21/01/2021;18;0,241;R
ES0031408111422004VY0F;21/01/2021;19;0,258;R
ES0031408111422004VY0F;21/01/2021;20;0,494;R
ES0031408111422004VY0F;21/01/2021;21;0,416;R
ES0031408111422004VY0F;21/01/2021;22;0,425;R
ES0031408111422004VY0F;21/01/2021;23;0,275;R
ES0031408111422004VY0F;22/01/2021;0;0,236;R
ES0031408111422004VY0F;22/01/2021;1;0,265;R
ES0031408111422004VY0F;22/01/2021;2;0,224;R
ES0031408111422004VY0F;22/01/2021;3;0,196;R
ES0031408111422004VY0F;22/01/2021;4;0,178;R
ES0031408111422004VY0F;22/01/2021;5;0,217;R
ES0031408111422004VY0F;22/01/2021;6;0,204;R
ES0031408111422004VY0F;22/01/2021;7;0,199;R
ES0031408111422004VY0F;22/01/2021;8;0,203;R
ES0031408111422004VY0F;22/01/2021;9;1,118;R
ES0031408111422004VY0F;22/01/2021;10;0,631;R
ES0031408111422004VY0F;22/01/2021;11;0,277;R
ES0031408111422004VY0F;22/01/2021;12;0,271;R
ES0031408111422004VY0F;22/01/2021;13;0,262;R
ES0031408111422004VY0F;22/01/2021;14;0,348;R
ES0031408111422004VY0F;22/01/2021;15;0,543;R
ES0031408111422004VY0F;22/01/2021;16;0,488;R
ES0031408111422004VY0F;22/01/2021;17;0,459;R
ES0031408111422004VY0F;22/01/2021;18;0,447;R
ES0031408111422004VY0F;22/01/2021;19;0,287;R
ES0031408111422004VY0F;22/01/2021;20;0,265;R
ES0031408111422004VY0F;22/01/2021;21;0,334;R
ES0031408111422004VY0F;22/01/2021;22;0,274;R
ES0031408111422004VY0F;22/01/2021;23;0,333;R
ES0031408111422004VY0F;23/01/2021;0;0,242;R
ES0031408111422004VY0F;23/01/2021;1;0,196;R
ES0031408111422004VY0F;23/01/2021;2;0,18;R
ES0031408111422004VY0F;23/01/2021;3;0,155;R
ES0031408111422004VY0F;23/01/2021;4;0,148;R
ES0031408111422004VY0F;23/01/2021;5;0,133;R
ES0031408111422004VY0F;23/01/2021;6;0,151;R
ES0031408111422004VY0F;23/01/2021;7;0,161;R
ES0031408111422004VY0F;23/01/2021;8;0,29;R
ES0031408111422004VY0F;23/01/2021;9;0,334;R
ES0031408111422004VY0F;23/01/2021;10;0,296;R
ES0031408111422004VY0F;23/01/2021;11;0,229;R
ES0031408111422004VY0F;23/01/2021;12;0,156;R
ES0031408111422004VY0F;23/01/2021;13;0,221;R
ES0031408111422004VY0F;23/01/2021;14;0,253;R
ES0031408111422004VY0F;23/01/2021;15;0,198;R
ES0031408111422004VY0F;23/01/2021;16;0,271;R
ES0031408111422004VY0F;23/01/2021;17;0,283;R
ES0031408111422004VY0F;23/01/2021;18;0,313;R
ES0031408111422004VY0F;23/01/2021;19;0,447;R
ES0031408111422004VY0F;23/01/2021;20;1,252;R
ES0031408111422004VY0F;23/01/2021;21;1,161;R
ES0031408111422004VY0F;23/01/2021;22;0,776;R
ES0031408111422004VY0F;23/01/2021;23;0,958;R
ES0031408111422004VY0F;24/01/2021;0;0,618;R
ES0031408111422004VY0F;24/01/2021;1;0,214;R
ES0031408111422004VY0F;24/01/2021;2;0,193;R
ES0031408111422004VY0F;24/01/2021;3;0,182;R
ES0031408111422004VY0F;24/01/2021;4;0,197;R
ES0031408111422004VY0F;24/01/2021;5;0,177;R
ES0031408111422004VY0F;24/01/2021;6;0,155;R
ES0031408111422004VY0F;24/01/2021;7;0,155;R
ES0031408111422004VY0F;24/01/2021;8;0,132;R
ES0031408111422004VY0F;24/01/2021;9;0,233;R
ES0031408111422004VY0F;24/01/2021;10;0,312;R
ES0031408111422004VY0F;24/01/2021;11;0,358;R
ES0031408111422004VY0F;24/01/2021;12;0,312;R
ES0031408111422004VY0F;24/01/2021;13;0,153;R
ES0031408111422004VY0F;24/01/2021;14;0,154;R
ES0031408111422004VY0F;24/01/2021;15;0,133;R
ES0031408111422004VY0F;24/01/2021;16;0,147;R
ES0031408111422004VY0F;24/01/2021;17;0,128;R
ES0031408111422004VY0F;24/01/2021;18;0,181;R
ES0031408111422004VY0F;24/01/2021;19;0,464;R
ES0031408111422004VY0F;24/01/2021;20;0,446;R
ES0031408111422004VY0F;24/01/2021;21;0,434;R
ES0031408111422004VY0F;24/01/2021;22;0,233;R
ES0031408111422004VY0F;24/01/2021;23;0,164;R
ES0031408111422004VY0F;25/01/2021;0;0,159;R
ES0031408111422004VY0F;25/01/2021;1;0,166;R
ES0031408111422004VY0F;25/01/2021;2;0,131;R
ES0031408111422004VY0F;25/01/2021;3;0,14;R
ES0031408111422004VY0F;25/01/2021;4;0,137;R
ES0031408111422004VY0F;25/01/2021;5;0,195;R
ES0031408111422004VY0F;25/01/2021;6;0,18;R
ES0031408111422004VY0F;25/01/2021;7;0,147;R
ES0031408111422004VY0F;25/01/2021;8;0,256;R
ES0031408111422004VY0F;25/01/2021;9;0,438;R
ES0031408111422004VY0F;25/01/2021;10;0,244;R
ES0031408111422004VY0F;25/01/2021;11;0,357;R
ES0031408111422004VY0F;25/01/2021;12;0,304;R
ES0031408111422004VY0F;25/01/2021;13;0,299;R
ES0031408111422004VY0F;25/01/2021;14;0,327;R
ES0031408111422004VY0F;25/01/2021;15;0,537;R
ES0031408111422004VY0F;25/01/2021;16;2,133;R
ES0031408111422004VY0F;25/01/2021;17;0,809;R
ES0031408111422004VY0F;25/01/2021;18;0,301;R
ES0031408111422004VY0F;25/01/2021;19;0,226;R
ES0031408111422004VY0F;25/01/2021;20;0,347;R
ES0031408111422004VY0F;25/01/2021;21;0,382;R
ES0031408111422004VY0F;25/01/2021;22;0,394;R
ES0031408111422004VY0F;25/01/2021;23;0,303;R
ES0031408111422004VY0F;26/01/2021;0;0,207;R
ES0031408111422004VY0F;26/01/2021;1;0,182;R
ES0031408111422004VY0F;26/01/2021;2;0,156;R
ES0031408111422004VY0F;26/01/2021;3;0,153;R
ES0031408111422004VY0F;26/01/2021;4;0,14;R
ES0031408111422004VY0F;26/01/2021;5;0,164;R
ES0031408111422004VY0F;26/01/2021;6;0,14;R
ES0031408111422004VY0F;26/01/2021;7;0,152;R
ES0031408111422004VY0F;26/01/2021;8;0,197;R
ES0031408111422004VY0F;26/01/2021;9;0,47;R
ES0031408111422004VY0F;26/01/2021;10;0,291;R
ES0031408111422004VY0F;26/01/2021;11;0,288;R
ES0031408111422004VY0F;26/01/2021;12;0,292;R
ES0031408111422004VY0F;26/01/2021;13;0,282;R
ES0031408111422004VY0F;26/01/2021;14;0,329;R
ES0031408111422004VY0F;26/01/2021;15;0,339;R
ES0031408111422004VY0F;26/01/2021;16;0,267;R
ES0031408111422004VY0F;26/01/2021;17;0,286;R
ES0031408111422004VY0F;26/01/2021;18;0,284;R
ES0031408111422004VY0F;26/01/2021;19;0,337;R
ES0031408111422004VY0F;26/01/2021;20;1,268;R
ES0031408111422004VY0F;26/01/2021;21;0,615;R
ES0031408111422004VY0F;26/01/2021;22;0,27;R
ES0031408111422004VY0F;26/01/2021;23;0,22;R
ES0031408111422004VY0F;27/01/2021;0;0,185;R
ES0031408111422004VY0F;27/01/2021;1;0,147;R
ES0031408111422004VY0F;27/01/2021;2;0,202;R
ES0031408111422004VY0F;27/01/2021;3;0,183;R
ES0031408111422004VY0F;27/01/2021;4;0,18;R
ES0031408111422004VY0F;27/01/2021;5;0,158;R
ES0031408111422004VY0F;27/01/2021;6;0,148;R
ES0031408111422004VY0F;27/01/2021;7;0,149;R
ES0031408111422004VY0F;27/01/2021;8;0,183;R
ES0031408111422004VY0F;27/01/2021;9;1,041;R
ES0031408111422004VY0F;27/01/2021;10;0,66;R
ES0031408111422004VY0F;27/01/2021;11;0,27;R
ES0031408111422004VY0F;27/01/2021;12;0,309;R
ES0031408111422004VY0F;27/01/2021;13;0,316;R
ES0031408111422004VY0F;27/01/2021;14;0,417;R
ES0031408111422004VY0F;27/01/2021;15;0,62;R
ES0031408111422004VY0F;27/01/2021;16;1,489;R
ES0031408111422004VY0F;27/01/2021;17;0,496;R
ES0031408111422004VY0F;27/01/2021;18;0,234;R
ES0031408111422004VY0F;27/01/2021;19;0,14;R
ES0031408111422004VY0F;27/01/2021;20;0,124;R
ES0031408111422004VY0F;27/01/2021;21;0,307;R
ES0031408111422004VY0F;27/01/2021;22;0,32;R
ES0031408111422004VY0F;27/01/2021;23;0,291;R
ES0031408111422004VY0F;28/01/2021;0;0,187;R
ES0031408111422004VY0F;28/01/2021;1;0,197;R
ES0031408111422004VY0F;28/01/2021;2;0,173;R
ES0031408111422004VY0F;28/01/2021;3;0,145;R
ES0031408111422004VY0F;28/01/2021;4;0,133;R
ES0031408111422004VY0F;28/01/2021;5;0,149;R
ES0031408111422004VY0F;28/01/2021;6;0,192;R
ES0031408111422004VY0F;28/01/2021;7;0,183;R
ES0031408111422004VY0F;28/01/2021;8;0,177;R
ES0031408111422004VY0F;28/01/2021;9;0,453;R
ES0031408111422004VY0F;28/01/2021;10;0,248;R
ES0031408111422004VY0F;28/01/2021;11;0,243;R
ES0031408111422004VY0F;28/01/2021;12;0,292;R
ES0031408111422004VY0F;28/01/2021;13;0,26;R
ES0031408111422004VY0F;28/01/2021;14;0,326;R
ES0031408111422004VY0F;28/01/2021;15;0,351;R
ES0031408111422004VY0F;28/01/2021;16;0,361;R
ES0031408111422004VY0F;28/01/2021;17;0,295;R
ES0031408111422004VY0F;28/01/2021;18;0,278;R
ES0031408111422004VY0F;28/01/2021;19;0,405;R
ES0031408111422004VY0F;28/01/2021;20;0,327;R
ES0031408111422004VY0F;28/01/2021;21;0,582;R
ES0031408111422004VY0F;28/01/2021;22;0,392;R
ES0031408111422004VY0F;28/01/2021;23;0,288;R
ES0031408111422004VY0F;29/01/2021;0;0,238;R
ES0031408111422004VY0F;29/01/2021;1;0,191;R
ES0031408111422004VY0F;29/01/2021;2;0,184;R
ES0031408111422004VY0F;29/01/2021;3;0,16;R
ES0031408111422004VY0F;29/01/2021;4;0,151;R
ES0031408111422004VY0F;29/01/2021;5;0,153;R
ES0031408111422004VY0F;29/01/2021;6;0,14;R
ES0031408111422004VY0F;29/01/2021;7;0,143;R
ES0031408111422004VY0F;29/01/2021;8;0,314;R
ES0031408111422004VY0F;29/01/2021;9;0,458;R
ES0031408111422004VY0F;29/01/2021;10;0,343;R
ES0031408111422004VY0F;29/01/2021;11;0,302;R
ES0031408111422004VY0F;29/01/2021;12;0,238;R
ES0031408111422004VY0F;29/01/2021;13;0,212;R
ES0031408111422004VY0F;29/01/2021;14;0,547;R
ES0031408111422004VY0F;29/01/2021;15;0,559;R
ES0031408111422004VY0F;29/01/2021;16;1,474;R
ES0031408111422004VY0F;29/01/2021;17;0,556;R
ES0031408111422004VY0F;29/01/2021;18;0,314;R
ES0031408111422004VY0F;29/01/2021;19;0,24;R
ES0031408111422004VY0F;29/01/2021;20;0,242;R
ES0031408111422004VY0F;29/01/2021;21;0,363;R
ES0031408111422004VY0F;29/01/2021;22;0,292;R
ES0031408111422004VY0F;29/01/2021;23;0,216;R
ES0031408111422004VY0F;30/01/2021;0;0,153;R
ES0031408111422004VY0F;30/01/2021;1;0,151;R
ES0031408111422004VY0F;30/01/2021;2;0,149;R
ES0031408111422004VY0F;30/01/2021;3;0,236;R
ES0031408111422004VY0F;30/01/2021;4;0,184;R
ES0031408111422004VY0F;30/01/2021;5;0,184;R
ES0031408111422004VY0F;30/01/2021;6;0,202;R
ES0031408111422004VY0F;30/01/2021;7;0,172;R
ES0031408111422004VY0F;30/01/2021;8;0,168;R
ES0031408111422004VY0F;30/01/2021;9;0,191;R
ES0031408111422004VY0F;30/01/2021;10;0,222;R
ES0031408111422004VY0F;30/01/2021;11;0,175;R
ES0031408111422004VY0F;30/01/2021;12;0,391;R
ES0031408111422004VY0F;30/01/2021;13;0,271;R
ES0031408111422004VY0F;30/01/2021;14;0,228;R
ES0031408111422004VY0F;30/01/2021;15;0,212;R
ES0031408111422004VY0F;30/01/2021;16;0,336;R
ES0031408111422004VY0F;30/01/2021;17;0,234;R
ES0031408111422004VY0F;30/01/2021;18;0,194;R
ES0031408111422004VY0F;30/01/2021;19;0,375;R
ES0031408111422004VY0F;30/01/2021;20;0,359;R
ES0031408111422004VY0F;30/01/2021;21;0,363;R
ES0031408111422004VY0F;30/01/2021;22;0,304;R
ES0031408111422004VY0F;30/01/2021;23;0,947;R
ES0031408111422004VY0F;31/01/2021;0;0,617;R
ES0031408111422004VY0F;31/01/2021;1;0,181;R
ES0031408111422004VY0F;31/01/2021;2;0,207;R
ES0031408111422004VY0F;31/01/2021;3;0,156;R
ES0031408111422004VY0F;31/01/2021;4;0,167;R
ES0031408111422004VY0F;31/01/2021;5;0,187;R
ES0031408111422004VY0F;31/01/2021;6;0,18;R
ES0031408111422004VY0F;31/01/2021;7;0,186;R
ES0031408111422004VY0F;31/01/2021;8;0,199;R
ES0031408111422004VY0F;31/01/2021;9;0,163;R
ES0031408111422004VY0F;31/01/2021;10;0,261;R
ES0031408111422004VY0F;31/01/2021;11;0,663;R
ES0031408111422004VY0F;31/01/2021;12;0,529;R
ES0031408111422004VY0F;31/01/2021;13;0,246;R
ES0031408111422004VY0F;31/01/2021;14;0,426;R
ES0031408111422004VY0F;31/01/2021;15;0,263;R
ES0031408111422004VY0F;31/01/2021;16;0,212;R
ES0031408111422004VY0F;31/01/2021;17;0,215;R
ES0031408111422004VY0F;31/01/2021;18;0,284;R
ES0031408111422004VY0F;31/01/2021;19;0,245;R
ES0031408111422004VY0F;31/01/2021;20;0,187;R
ES0031408111422004VY0F;31/01/2021;21;0,398;R
ES0031408111422004VY0F;31/01/2021;22;0,317;R
ES0031408111422004VY0F;31/01/2021;23;0,245;R
ES0031408111422004VY0F;01/02/2021;0;0,204;R
ES0031408111422004VY0F;01/02/2021;1;0,19;R
ES0031408111422004VY0F;01/02/2021;2;0,185;R
ES0031408111422004VY0F;01/02/2021;3;0,156;R
ES0031408111422004VY0F;01/02/2021;4;0,156;R
ES0031408111422004VY0F;01/02/2021;5;0,155;R
ES0031408111422004VY0F;01/02/2021;6;0,187;R
ES0031408111422004VY0F;01/02/2021;7;0,177;R
ES0031408111422004VY0F;01/02/2021;8;0,228;R
ES0031408111422004VY0F;01/02/2021;9;0,344;R
ES0031408111422004VY0F;01/02/2021;10;0,378;R
ES0031408111422004VY0F;01/02/2021;11;0,252;R
ES0031408111422004VY0F;01/02/2021;12;0,241;R
ES0031408111422004VY0F;01/02/2021;13;0,226;R
ES0031408111422004VY0F;01/02/2021;14;0,481;R
ES0031408111422004VY0F;01/02/2021;15;0,507;R
ES0031408111422004VY0F;01/02/2021;16;0,552;R
ES0031408111422004VY0F;01/02/2021;17;1,175;R
ES0031408111422004VY0F;01/02/2021;18;0,887;R
ES0031408111422004VY0F;01/02/2021;19;0,307;R
ES0031408111422004VY0F;01/02/2021;20;0,373;R
ES0031408111422004VY0F;01/02/2021;21;0,388;R
ES0031408111422004VY0F;01/02/2021;22;0,451;R
ES0031408111422004VY0F;01/02/2021;23;0,32;R
ES0031408111422004VY0F;02/02/2021;0;0,205;R
ES0031408111422004VY0F;02/02/2021;1;0,188;R
ES0031408111422004VY0F;02/02/2021;2;0,169;R
ES0031408111422004VY0F;02/02/2021;3;0,169;R
ES0031408111422004VY0F;02/02/2021;4;0,184;R
ES0031408111422004VY0F;02/02/2021;5;0,145;R
ES0031408111422004VY0F;02/02/2021;6;0,142;R
ES0031408111422004VY0F;02/02/2021;7;0,16;R
ES0031408111422004VY0F;02/02/2021;8;0,171;R
ES0031408111422004VY0F;02/02/2021;9;0,431;R
ES0031408111422004VY0F;02/02/2021;10;0,254;R
ES0031408111422004VY0F;02/02/2021;11;0,246;R
ES0031408111422004VY0F;02/02/2021;12;0,221;R
ES0031408111422004VY0F;02/02/2021;13;0,294;R
ES0031408111422004VY0F;02/02/2021;14;0,387;R
ES0031408111422004VY0F;02/02/2021;15;0,407;R
ES0031408111422004VY0F;02/02/2021;16;0,485;R
ES0031408111422004VY0F;02/02/2021;17;1,28;R
ES0031408111422004VY0F;02/02/2021;18;0,35;R
ES0031408111422004VY0F;02/02/2021;19;0,456;R
ES0031408111422004VY0F;02/02/2021;20;0,382;R
ES0031408111422004VY0F;02/02/2021;21;0,41;R
ES0031408111422004VY0F;02/02/2021;22;0,334;R
ES0031408111422004VY0F;02/02/2021;23;0,351;R
ES0031408111422004VY0F;03/02/2021;0;0,202;R
ES0031408111422004VY0F;03/02/2021;1;0,209;R
ES0031408111422004VY0F;03/02/2021;2;0,185;R
ES0031408111422004VY0F;03/02/2021;3;0,178;R
ES0031408111422004VY0F;03/02/2021;4;0,177;R
ES0031408111422004VY0F;03/02/2021;5;0,155;R
ES0031408111422004VY0F;03/02/2021;6;0,147;R
ES0031408111422004VY0F;03/02/2021;7;0,138;R
ES0031408111422004VY0F;03/02/2021;8;0,22;R
ES0031408111422004VY0F;03/02/2021;9;0,461;R
ES0031408111422004VY0F;03/02/2021;10;0,293;R
ES0031408111422004VY0F;03/02/2021;11;0,311;R
ES0031408111422004VY0F;03/02/2021;12;0,336;R
ES0031408111422004VY0F;03/02/2021;13;0,292;R
ES0031408111422004VY0F;03/02/2021;14;0,443;R
ES0031408111422004VY0F;03/02/2021;15;1,117;R
ES0031408111422004VY0F;03/02/2021;16;0,718;R
ES0031408111422004VY0F;03/02/2021;17;0,542;R
ES0031408111422004VY0F;03/02/2021;18;0,269;R
ES0031408111422004VY0F;03/02/2021;19;0,406;R
ES0031408111422004VY0F;03/02/2021;20;0,421;R
ES0031408111422004VY0F;03/02/2021;21;0,361;R
ES0031408111422004VY0F;03/02/2021;22;0,288;R
ES0031408111422004VY0F;03/02/2021;23;0,196;R
ES0031408111422004VY0F;04/02/2021;0;0,158;R
ES0031408111422004VY0F;04/02/2021;1;0,153;R
ES0031408111422004VY0F;04/02/2021;2;0,186;R
ES0031408111422004VY0F;04/02/2021;3;0,19;R
ES0031408111422004VY0F;04/02/2021;4;0,179;R
ES0031408111422004VY0F;04/02/2021;5;0,16;R
ES0031408111422004VY0F;04/02/2021;6;0,156;R
ES0031408111422004VY0F;04/02/2021;7;0,144;R
ES0031408111422004VY0F;04/02/2021;8;0,234;R
ES0031408111422004VY0F;04/02/2021;9;0,423;R
ES0031408111422004VY0F;04/02/2021;10;0,244;R
ES0031408111422004VY0F;04/02/2021;11;0,323;R
ES0031408111422004VY0F;04/02/2021;12;0,324;R
ES0031408111422004VY0F;04/02/2021;13;0,302;R
ES0031408111422004VY0F;04/02/2021;14;0,351;R
ES0031408111422004VY0F;04/02/2021;15;0,256;R
ES0031408111422004VY0F;04/02/2021;16;0,286;R
ES0031408111422004VY0F;04/02/2021;17;0,202;R
ES0031408111422004VY0F;04/02/2021;18;0,167;R
ES0031408111422004VY0F;04/02/2021;19;0,457;R
ES0031408111422004VY0F;04/02/2021;20;0,403;R
ES0031408111422004VY0F;04/02/2021;21;0,334;R
ES0031408111422004VY0F;04/02/2021;22;0,261;R
ES0031408111422004VY0F;04/02/2021;23;1,219;R
ES0031408111422004VY0F;05/02/2021;0;0,313;R
ES0031408111422004VY0F;05/02/2021;1;0,173;R
ES0031408111422004VY0F;05/02/2021;2;0,154;R
ES0031408111422004VY0F;05/02/2021;3;0,14;R
ES0031408111422004VY0F;05/02/2021;4;0,146;R
ES0031408111422004VY0F;05/02/2021;5;0,188;R
ES0031408111422004VY0F;05/02/2021;6;0,183;R
ES0031408111422004VY0F;05/02/2021;7;0,175;R
ES0031408111422004VY0F;05/02/2021;8;0,252;R
ES0031408111422004VY0F;05/02/2021;9;0,347;R
ES0031408111422004VY0F;05/02/2021;10;0,232;R
ES0031408111422004VY0F;05/02/2021;11;0,35;R
ES0031408111422004VY0F;05/02/2021;12;0,264;R
ES0031408111422004VY0F;05/02/2021;13;0,282;R
ES0031408111422004VY0F;05/02/2021;14;0,474;R
ES0031408111422004VY0F;05/02/2021;15;0,95;R
ES0031408111422004VY0F;05/02/2021;16;0,994;R
ES0031408111422004VY0F;05/02/2021;17;0,584;R
ES0031408111422004VY0F;05/02/2021;18;0,175;R
ES0031408111422004VY0F;05/02/2021;19;0,146;R
ES0031408111422004VY0F;05/02/2021;20;0,424;R
ES0031408111422004VY0F;05/02/2021;21;0,478;R
ES0031408111422004VY0F;05/02/2021;22;0,352;R
ES0031408111422004VY0F;05/02/2021;23;0,226;R
ES0031408111422004VY0F;06/02/2021;0;0,19;R
ES0031408111422004VY0F;06/02/2021;1;0,194;R
ES0031408111422004VY0F;06/02/2021;2;0,177;R
ES0031408111422004VY0F;06/02/2021;3;0,148;R
ES0031408111422004VY0F;06/02/2021;4;0,141;R
ES0031408111422004VY0F;06/02/2021;5;0,151;R
ES0031408111422004VY0F;06/02/2021;6;0,129;R
ES0031408111422004VY0F;06/02/2021;7;0,183;R
ES0031408111422004VY0F;06/02/2021;8;0,276;R
ES0031408111422004VY0F;06/02/2021;9;0,238;R
ES0031408111422004VY0F;06/02/2021;10;0,45;R
ES0031408111422004VY0F;06/02/2021;11;0,217;R
ES0031408111422004VY0F;06/02/2021;12;0,178;R
ES0031408111422004VY0F;06/02/2021;13;0,269;R
ES0031408111422004VY0F;06/02/2021;14;0,451;R
ES0031408111422004VY0F;06/02/2021;15;0,273;R
ES0031408111422004VY0F;06/02/2021;16;0,254;R
ES0031408111422004VY0F;06/02/2021;17;0,202;R
ES0031408111422004VY0F;06/02/2021;18;0,218;R
ES0031408111422004VY0F;06/02/2021;19;0,208;R
ES0031408111422004VY0F;06/02/2021;20;0,42;R
ES0031408111422004VY0F;06/02/2021;21;1,181;R
ES0031408111422004VY0F;06/02/2021;22;0,473;R
ES0031408111422004VY0F;06/02/2021;23;0,165;R
ES0031408111422004VY0F;07/02/2021;0;0,205;R
ES0031408111422004VY0F;07/02/2021;1;0,195;R
ES0031408111422004VY0F;07/02/2021;2;0,179;R
ES0031408111422004VY0F;07/02/2021;3;0,156;R
ES0031408111422004VY0F;07/02/2021;4;0,149;R
ES0031408111422004VY0F;07/02/2021;5;0,15;R
ES0031408111422004VY0F;07/02/2021;6;0,129;R
ES0031408111422004VY0F;07/02/2021;7;0,145;R
ES0031408111422004VY0F;07/02/2021;8;0,233;R
ES0031408111422004VY0F;07/02/2021;9;0,249;R
ES0031408111422004VY0F;07/02/2021;10;0,237;R
ES0031408111422004VY0F;07/02/2021;11;0,328;R
ES0031408111422004VY0F;07/02/2021;12;0,307;R
ES0031408111422004VY0F;07/02/2021;13;0,233;R
ES0031408111422004VY0F;07/02/2021;14;0,406;R
ES0031408111422004VY0F;07/02/2021;15;0,138;R
ES0031408111422004VY0F;07/02/2021;16;0,166;R
ES0031408111422004VY0F;07/02/2021;17;0,23;R
ES0031408111422004VY0F;07/02/2021;18;0,221;R
ES0031408111422004VY0F;07/02/2021;19;0,387;R
ES0031408111422004VY0F;07/02/2021;20;0,388;R
ES0031408111422004VY0F;07/02/2021;21;0,755;R
ES0031408111422004VY0F;07/02/2021;22;0,732;R
ES0031408111422004VY0F;07/02/2021;23;0,964;R
ES0031408111422004VY0F;08/02/2021;0;0,171;R
ES0031408111422004VY0F;08/02/2021;1;0,158;R
ES0031408111422004VY0F;08/02/2021;2;0,15;R
ES0031408111422004VY0F;08/02/2021;3;0,19;R
ES0031408111422004VY0F;08/02/2021;4;0,186;R
ES0031408111422004VY0F;08/02/2021;5;0,182;R
ES0031408111422004VY0F;08/02/2021;6;0,152;R
ES0031408111422004VY0F;08/02/2021;7;0,15;R
ES0031408111422004VY0F;08/02/2021;8;0,143;R
ES0031408111422004VY0F;08/02/2021;9;0,551;R
ES0031408111422004VY0F;08/02/2021;10;0,223;R
ES0031408111422004VY0F;08/02/2021;11;0,253;R
ES0031408111422004VY0F;08/02/2021;12;0,303;R
ES0031408111422004VY0F;08/02/2021;13;0,337;R
ES0031408111422004VY0F;08/02/2021;14;0,376;R
ES0031408111422004VY0F;08/02/2021;15;0,677;R
ES0031408111422004VY0F;08/02/2021;16;1,422;R
ES0031408111422004VY0F;08/02/2021;17;0,452;R
ES0031408111422004VY0F;08/02/2021;18;0,303;R
ES0031408111422004VY0F;08/02/2021;19;0,318;R
ES0031408111422004VY0F;08/02/2021;20;0,394;R
ES0031408111422004VY0F;08/02/2021;21;0,534;R
ES0031408111422004VY0F;08/02/2021;22;0,469;R
ES0031408111422004VY0F;08/02/2021;23;0,306;R
ES0031408111422004VY0F;09/02/2021;0;0,213;R
ES0031408111422004VY0F;09/02/2021;1;0,17;R
ES0031408111422004VY0F;09/02/2021;2;0,159;R
ES0031408111422004VY0F;09/02/2021;3;0,132;R
ES0031408111422004VY0F;09/02/2021;4;0,145;R
ES0031408111422004VY0F;09/02/2021;5;0,135;R
ES0031408111422004VY0F;09/02/2021;6;0,166;R
ES0031408111422004VY0F;09/02/2021;7;0,177;R
ES0031408111422004VY0F;09/02/2021;8;0,175;R
ES0031408111422004VY0F;09/02/2021;9;0,465;R
ES0031408111422004VY0F;09/02/2021;10;0,273;R
ES0031408111422004VY0F;09/02/2021;11;0,272;R
ES0031408111422004VY0F;09/02/2021;12;0,329;R
ES0031408111422004VY0F;09/02/2021;13;0,238;R
ES0031408111422004VY0F;09/02/2021;14;0,345;R
ES0031408111422004VY0F;09/02/2021;15;0,301;R
ES0031408111422004VY0F;09/02/2021;16;0,351;R
ES0031408111422004VY0F;09/02/2021;17;0,311;R
ES0031408111422004VY0F;09/02/2021;18;0,29;R
ES0031408111422004VY0F;09/02/2021;19;0,415;R
ES0031408111422004VY0F;09/02/2021;20;0,509;R
ES0031408111422004VY0F;09/02/2021;21;0,43;R
ES0031408111422004VY0F;09/02/2021;22;0,534;R
ES0031408111422004VY0F;09/02/2021;23;0,46;R
ES0031408111422004VY0F;10/02/2021;0;1,218;R
ES0031408111422004VY0F;10/02/2021;1;0,194;R
ES0031408111422004VY0F;10/02/2021;2;0,165;R
ES0031408111422004VY0F;10/02/2021;3;0,163;R
ES0031408111422004VY0F;10/02/2021;4;0,162;R
ES0031408111422004VY0F;10/02/2021;5;0,159;R
ES0031408111422004VY0F;10/02/2021;6;0,139;R
ES0031408111422004VY0F;10/02/2021;7;0,137;R
ES0031408111422004VY0F;10/02/2021;8;0,306;R
ES0031408111422004VY0F;10/02/2021;9;0,435;R
ES0031408111422004VY0F;10/02/2021;10;0,291;R
ES0031408111422004VY0F;10/02/2021;11;0,377;R
ES0031408111422004VY0F;10/02/2021;12;0,324;R
ES0031408111422004VY0F;10/02/2021;13;0,326;R
ES0031408111422004VY0F;10/02/2021;14;0,405;R
ES0031408111422004VY0F;10/02/2021;15;0,963;R
ES0031408111422004VY0F;10/02/2021;16;1,275;R
ES0031408111422004VY0F;10/02/2021;17;0,549;R
ES0031408111422004VY0F;10/02/2021;18;1,394;R
ES0031408111422004VY0F;10/02/2021;19;0,298;R
ES0031408111422004VY0F;10/02/2021;20;0,475;R
ES0031408111422004VY0F;10/02/2021;21;0,381;R
ES0031408111422004VY0F;10/02/2021;22;0,379;R
ES0031408111422004VY0F;10/02/2021;23;0,272;R
ES0031408111422004VY0F;11/02/2021;0;0,231;R
ES0031408111422004VY0F;11/02/2021;1;0,192;R
ES0031408111422004VY0F;11/02/2021;2;0,179;R
ES0031408111422004VY0F;11/02/2021;3;0,175;R
ES0031408111422004VY0F;11/02/2021;4;0,15;R
ES0031408111422004VY0F;11/02/2021;5;0,147;R
ES0031408111422004VY0F;11/02/2021;6;0,146;R
ES0031408111422004VY0F;11/02/2021;7;0,144;R
ES0031408111422004VY0F;11/02/2021;8;0,307;R
